monitoring_period,amount_band,pca_signal_band,transactions,transaction_amount,fraud_cases,fraud_amount,avg_pca_abs_signal,fraud_rate,fraud_amount_bps,appetite_status
16,D1,D4,83,82.67,0,0.0,14.788312986696043,0.0,0.0,Within appetite
16,D1,D5,33,30.88,0,0.0,16.09550499762444,0.0,0.0,Within appetite
16,D1,D6,214,205.27,0,0.0,17.542989928308284,0.0,0.0,Within appetite
16,D1,D7,205,194.56,0,0.0,18.460957412497713,0.0,0.0,Within appetite
16,D1,D8,180,115.37,1,1.0,20.24292388947301,0.005555555555555556,86.67764583513912,Watchlist
16,D1,D9,136,77.37,0,0.0,23.1073752191422,0.0,0.0,Within appetite
16,D10,D10,322,257625.32,6,2395.29,38.27636126377892,0.018633540372670808,92.97572148576079,Breach
16,D10,D4,9,2721.89,0,0.0,15.020638115564225,0.0,0.0,Within appetite
16,D10,D5,3,858.9,0,0.0,16.497024863541228,0.0,0.0,Within appetite
16,D10,D6,17,5302.46,0,0.0,17.32748933141099,0.0,0.0,Within appetite
16,D10,D7,37,13144.49,0,0.0,18.771884584868594,0.0,0.0,Within appetite
16,D10,D8,82,29221.27,0,0.0,20.284386540717183,0.0,0.0,Within appetite
16,D10,D9,142,53437.14,0,0.0,23.18060081992312,0.0,0.0,Within appetite
16,D2,D1,17,35.089999999999996,0,0.0,10.88654894952444,0.0,0.0,Within appetite
16,D2,D10,158,332.99,6,12.369999999999997,37.56155350684462,0.0379746835443038,371.482627105919,Breach
16,D2,D2,25,51.01,0,0.0,12.334670253896302,0.0,0.0,Within appetite
16,D2,D3,28,50.44,0,0.0,13.570427745307578,0.0,0.0,Within appetite
16,D2,D4,6,11.04,0,0.0,14.877970837403348,0.0,0.0,Within appetite
16,D2,D5,29,65.17,0,0.0,16.479968607889667,0.0,0.0,Within appetite
16,D2,D6,193,411.29,0,0.0,17.48288908799902,0.0,0.0,Within appetite
16,D2,D7,326,684.4200000000001,0,0.0,18.487590166989175,0.0,0.0,Within appetite
16,D2,D8,170,360.02,0,0.0,20.18906137823682,0.0,0.0,Within appetite
16,D2,D9,140,299.59,0,0.0,22.830359554973313,0.0,0.0,Within appetite
16,D3,D1,15,80.5,0,0.0,10.853248622686657,0.0,0.0,Within appetite
16,D3,D10,253,1572.96,3,24.77,34.65654833206259,0.011857707509881422,157.47380734411553,Breach
16,D3,D2,15,83.7,0,0.0,12.47586757077428,0.0,0.0,Within appetite
16,D3,D3,14,82.71000000000001,0,0.0,13.529037682078592,0.0,0.0,Within appetite
16,D3,D4,19,101.36,0,0.0,14.891489756190873,0.0,0.0,Within appetite
16,D3,D5,29,172.22,0,0.0,16.311079626929192,0.0,0.0,Within appetite
16,D3,D6,132,718.54,0,0.0,17.419858036115812,0.0,0.0,Within appetite
16,D3,D7,185,1091.95,0,0.0,18.521413135451187,0.0,0.0,Within appetite
16,D3,D8,201,1214.29,0,0.0,20.269218739884572,0.0,0.0,Within appetite
16,D3,D9,236,1446.2,0,0.0,22.939381021160862,0.0,0.0,Within appetite
16,D4,D1,9,97.47,0,0.0,10.825582641209108,0.0,0.0,Within appetite
16,D4,D10,190,2010.06,2,21.22,30.862271055626106,0.010526315789473684,105.56898799040825,Breach
16,D4,D2,15,154.08,0,0.0,12.434702505064296,0.0,0.0,Within appetite
16,D4,D3,13,128.79,0,0.0,13.403368832118831,0.0,0.0,Within appetite
16,D4,D4,7,78.61,0,0.0,15.067307523468907,0.0,0.0,Within appetite
16,D4,D5,48,537.54,0,0.0,16.387114525948544,0.0,0.0,Within appetite
16,D4,D6,173,1898.33,0,0.0,17.519883743789205,0.0,0.0,Within appetite
16,D4,D7,367,3965.08,0,0.0,18.4922575885821,0.0,0.0,Within appetite
16,D4,D8,257,2777.7,0,0.0,20.16209554053027,0.0,0.0,Within appetite
16,D4,D9,217,2323.98,0,0.0,22.92751970691604,0.0,0.0,Within appetite
16,D5,D1,7,117.85,0,0.0,11.090881977259519,0.0,0.0,Within appetite
16,D5,D10,208,3521.97,1,18.96,31.12181427270419,0.004807692307692308,53.83350795151578,Watchlist
16,D5,D2,10,174.25,0,0.0,12.383148011562225,0.0,0.0,Within appetite
16,D5,D3,9,157.10999999999999,0,0.0,13.731645484576491,0.0,0.0,Within appetite
16,D5,D4,16,275.21999999999997,0,0.0,15.011018407719515,0.0,0.0,Within appetite
16,D5,D5,35,588.3199999999999,0,0.0,16.26161913494088,0.0,0.0,Within appetite
16,D5,D6,177,2892.0,0,0.0,17.38891886873446,0.0,0.0,Within appetite
16,D5,D7,357,5757.13,0,0.0,18.78968188684345,0.0,0.0,Within appetite
16,D5,D8,320,5388.96,0,0.0,20.240407435174074,0.0,0.0,Within appetite
16,D5,D9,306,5269.81,0,0.0,22.919713053640592,0.0,0.0,Within appetite
16,D6,D1,1,22.72,0,0.0,10.348970669844787,0.0,0.0,Within appetite
16,D6,D10,163,4709.59,5,150.01,33.55238750970243,0.03067484662576687,318.5202958219293,Breach
16,D6,D2,3,85.98,0,0.0,12.619418057417649,0.0,0.0,Within appetite
16,D6,D3,14,417.17,0,0.0,13.794354652445403,0.0,0.0,Within appetite
16,D6,D4,16,437.67,0,0.0,14.954670934124703,0.0,0.0,Within appetite
16,D6,D5,39,1114.94,0,0.0,16.217707912120776,0.0,0.0,Within appetite
16,D6,D6,74,2122.18,0,0.0,17.34870404744698,0.0,0.0,Within appetite
16,D6,D7,108,3080.92,0,0.0,18.580127066750364,0.0,0.0,Within appetite
16,D6,D8,219,6587.5,0,0.0,20.404377395727106,0.0,0.0,Within appetite
16,D6,D9,284,8429.13,0,0.0,22.84330627581411,0.0,0.0,Within appetite
16,D7,D1,3,123.23,0,0.0,11.05555981946788,0.0,0.0,Within appetite
16,D7,D10,190,8843.44,4,173.20999999999998,32.71551891909873,0.021052631578947368,195.86269596446627,Breach
16,D7,D2,13,581.8,0,0.0,12.364013240651579,0.0,0.0,Within appetite
16,D7,D3,11,515.24,0,0.0,13.59880799500907,0.0,0.0,Within appetite
16,D7,D4,15,717.46,0,0.0,14.92847318091308,0.0,0.0,Within appetite
16,D7,D5,32,1473.22,0,0.0,16.302391366205462,0.0,0.0,Within appetite
16,D7,D6,79,3476.88,0,0.0,17.402961351736643,0.0,0.0,Within appetite
16,D7,D7,175,7552.88,0,0.0,18.69560182076604,0.0,0.0,Within appetite
16,D7,D8,174,7706.52,0,0.0,20.29456343783981,0.0,0.0,Within appetite
16,D7,D9,235,10841.02,0,0.0,22.89901205544884,0.0,0.0,Within appetite
16,D8,D1,4,300.85,0,0.0,10.521125555779157,0.0,0.0,Within appetite
16,D8,D10,189,15041.33,5,409.08000000000004,34.53234445056956,0.026455026455026454,271.9706302567659,Breach
16,D8,D2,1,98.0,0,0.0,12.433784045344932,0.0,0.0,Within appetite
16,D8,D3,11,823.55,0,0.0,13.585282747312876,0.0,0.0,Within appetite
16,D8,D4,24,1837.5,0,0.0,14.999788543835251,0.0,0.0,Within appetite
16,D8,D5,20,1556.38,0,0.0,16.23774156133417,0.0,0.0,Within appetite
16,D8,D6,56,4339.9,0,0.0,17.29736400863864,0.0,0.0,Within appetite
16,D8,D7,72,5675.07,0,0.0,18.58700157452117,0.0,0.0,Within appetite
16,D8,D8,118,8925.95,0,0.0,20.40723208573925,0.0,0.0,Within appetite
16,D8,D9,164,12753.88,0,0.0,22.961469618420445,0.0,0.0,Within appetite
16,D9,D10,182,25704.22,8,1142.8400000000001,35.66787144219964,0.04395604395604396,444.61181860410477,Breach
16,D9,D2,10,1351.26,0,0.0,12.590128315945417,0.0,0.0,Within appetite
16,D9,D3,2,377.5,0,0.0,13.385135409877787,0.0,0.0,Within appetite
16,D9,D4,2,276.96,0,0.0,15.352000193790328,0.0,0.0,Within appetite
16,D9,D5,12,1644.75,0,0.0,16.234764423141097,0.0,0.0,Within appetite
16,D9,D6,32,4273.95,0,0.0,17.423021350308385,0.0,0.0,Within appetite
16,D9,D7,74,9681.84,0,0.0,18.65205208797667,0.0,0.0,Within appetite
16,D9,D8,105,14908.06,0,0.0,20.261401657338137,0.0,0.0,Within appetite
16,D9,D9,209,29516.23,0,0.0,22.912800671924774,0.0,0.0,Within appetite
17,D1,D1,43,37.1,0,0.0,11.131740028315958,0.0,0.0,Within appetite
17,D1,D10,78,56.95,0,0.0,34.69157203244096,0.0,0.0,Within appetite
17,D1,D2,207,192.19,0,0.0,12.547951652908857,0.0,0.0,Within appetite
17,D1,D3,253,238.01,0,0.0,13.64406382740982,0.0,0.0,Within appetite
17,D1,D4,155,145.41,0,0.0,14.844441734261235,0.0,0.0,Within appetite
17,D1,D5,99,82.62,0,0.0,16.151498939722234,0.0,0.0,Within appetite
17,D1,D6,90,67.65,0,0.0,17.37155451933806,0.0,0.0,Within appetite
17,D1,D7,95,68.36,0,0.0,18.594447630580436,0.0,0.0,Within appetite
17,D1,D8,200,169.69,0,0.0,20.316421843329557,0.0,0.0,Within appetite
17,D1,D9,113,78.84,0,0.0,22.778321468290585,0.0,0.0,Within appetite
17,D10,D1,1,269.95,0,0.0,11.532121941950653,0.0,0.0,Within appetite
17,D10,D10,212,233763.81,0,0.0,38.903664599223895,0.0,0.0,Within appetite
17,D10,D2,22,6237.86,0,0.0,12.464557232774604,0.0,0.0,Within appetite
17,D10,D3,34,10048.84,0,0.0,13.750174931967809,0.0,0.0,Within appetite
17,D10,D4,56,16865.85,0,0.0,14.882217383956833,0.0,0.0,Within appetite
17,D10,D5,84,26209.65,0,0.0,16.17215984321205,0.0,0.0,Within appetite
17,D10,D6,102,35779.86,0,0.0,17.32389666165516,0.0,0.0,Within appetite
17,D10,D7,116,46138.99,0,0.0,18.574308725605007,0.0,0.0,Within appetite
17,D10,D8,122,47908.07,0,0.0,20.294436854814258,0.0,0.0,Within appetite
17,D10,D9,146,76292.45,0,0.0,23.003553340513573,0.0,0.0,Within appetite
17,D2,D1,129,275.84,0,0.0,11.014909419109124,0.0,0.0,Within appetite
17,D2,D10,50,103.94,0,0.0,33.42095387747279,0.0,0.0,Within appetite
17,D2,D2,222,450.95,0,0.0,12.365939300043948,0.0,0.0,Within appetite
17,D2,D3,184,364.0,0,0.0,13.565532596627293,0.0,0.0,Within appetite
17,D2,D4,79,161.54,0,0.0,14.875524505582828,0.0,0.0,Within appetite
17,D2,D5,66,131.67,0,0.0,16.110573366406413,0.0,0.0,Within appetite
17,D2,D6,40,85.34,0,0.0,17.339966146537556,0.0,0.0,Within appetite
17,D2,D7,53,105.74,0,0.0,18.60018312931795,0.0,0.0,Within appetite
17,D2,D8,63,125.07,0,0.0,20.135217243712724,0.0,0.0,Within appetite
17,D2,D9,42,80.8,0,0.0,22.68428621088179,0.0,0.0,Within appetite
17,D3,D1,74,407.8,0,0.0,10.841487944137537,0.0,0.0,Within appetite
17,D3,D10,81,489.13,0,0.0,32.40365959962949,0.0,0.0,Within appetite
17,D3,D2,108,607.26,0,0.0,12.410038086080558,0.0,0.0,Within appetite
17,D3,D3,120,671.14,0,0.0,13.633441293272204,0.0,0.0,Within appetite
17,D3,D4,105,600.47,0,0.0,14.87464214475207,0.0,0.0,Within appetite
17,D3,D5,76,471.21,0,0.0,16.150938540808692,0.0,0.0,Within appetite
17,D3,D6,88,521.32,0,0.0,17.38211230748415,0.0,0.0,Within appetite
17,D3,D7,73,436.31,0,0.0,18.59083891918918,0.0,0.0,Within appetite
17,D3,D8,81,485.09,0,0.0,20.251994591149682,0.0,0.0,Within appetite
17,D3,D9,69,409.73,0,0.0,22.84233546842054,0.0,0.0,Within appetite
17,D4,D1,54,545.46,0,0.0,11.102693584216926,0.0,0.0,Within appetite
17,D4,D10,58,605.62,0,0.0,32.91708338647415,0.0,0.0,Within appetite
17,D4,D2,126,1298.32,0,0.0,12.41593514707084,0.0,0.0,Within appetite
17,D4,D3,135,1396.63,0,0.0,13.656628087483032,0.0,0.0,Within appetite
17,D4,D4,83,892.29,0,0.0,14.878807251387771,0.0,0.0,Within appetite
17,D4,D5,61,636.95,0,0.0,16.094019461894497,0.0,0.0,Within appetite
17,D4,D6,77,822.24,0,0.0,17.317520229759435,0.0,0.0,Within appetite
17,D4,D7,96,1018.38,0,0.0,18.66012212684263,0.0,0.0,Within appetite
17,D4,D8,91,991.12,0,0.0,20.22419505602136,0.0,0.0,Within appetite
17,D4,D9,92,982.79,0,0.0,22.645040295328286,0.0,0.0,Within appetite
17,D5,D1,29,495.64,0,0.0,11.16762786376268,0.0,0.0,Within appetite
17,D5,D10,79,1394.78,1,17.06,37.24666710217004,0.012658227848101266,122.3131963463772,Breach
17,D5,D2,70,1179.49,0,0.0,12.499561021200845,0.0,0.0,Within appetite
17,D5,D3,94,1647.62,0,0.0,13.60349963199527,0.0,0.0,Within appetite
17,D5,D4,120,2075.2799999999997,0,0.0,14.879915391368538,0.0,0.0,Within appetite
17,D5,D5,126,2229.99,0,0.0,16.161354476753342,0.0,0.0,Within appetite
17,D5,D6,120,2053.59,0,0.0,17.229418265788087,0.0,0.0,Within appetite
17,D5,D7,129,2233.98,0,0.0,18.553328659078765,0.0,0.0,Within appetite
17,D5,D8,100,1711.28,0,0.0,20.294590447895313,0.0,0.0,Within appetite
17,D5,D9,106,1783.16,0,0.0,22.724791000148674,0.0,0.0,Within appetite
17,D6,D1,33,1010.11,0,0.0,10.93441849916623,0.0,0.0,Within appetite
17,D6,D10,67,1878.95,0,0.0,33.072486311003885,0.0,0.0,Within appetite
17,D6,D2,90,2669.02,0,0.0,12.447247026706636,0.0,0.0,Within appetite
17,D6,D3,124,3622.05,0,0.0,13.617474029321919,0.0,0.0,Within appetite
17,D6,D4,151,4342.73,0,0.0,14.950140113406142,0.0,0.0,Within appetite
17,D6,D5,148,4235.92,0,0.0,16.12096036299389,0.0,0.0,Within appetite
17,D6,D6,106,3042.83,0,0.0,17.329150248449565,0.0,0.0,Within appetite
17,D6,D7,90,2612.37,0,0.0,18.63402668321448,0.0,0.0,Within appetite
17,D6,D8,99,2816.5099999999998,0,0.0,20.23608910032308,0.0,0.0,Within appetite
17,D6,D9,113,3133.71,0,0.0,22.738844269986284,0.0,0.0,Within appetite
17,D7,D1,20,981.33,0,0.0,10.814355167596187,0.0,0.0,Within appetite
17,D7,D10,55,2512.65,0,0.0,34.17701228514068,0.0,0.0,Within appetite
17,D7,D2,90,4311.39,0,0.0,12.498149530585831,0.0,0.0,Within appetite
17,D7,D3,98,4586.18,0,0.0,13.620698296577649,0.0,0.0,Within appetite
17,D7,D4,144,6767.36,0,0.0,14.92474803881652,0.0,0.0,Within appetite
17,D7,D5,165,7691.8,0,0.0,16.135865677888354,0.0,0.0,Within appetite
17,D7,D6,137,6439.89,0,0.0,17.28353115835422,0.0,0.0,Within appetite
17,D7,D7,131,6106.32,0,0.0,18.578010858683115,0.0,0.0,Within appetite
17,D7,D8,113,5373.73,0,0.0,20.19009502317122,0.0,0.0,Within appetite
17,D7,D9,110,5188.4,0,0.0,22.76434893371197,0.0,0.0,Within appetite
17,D8,D1,22,1675.3600000000001,0,0.0,10.80973280284547,0.0,0.0,Within appetite
17,D8,D10,68,5415.41,1,65.0,32.02838689062746,0.014705882352941176,120.02784646037883,Breach
17,D8,D2,77,5989.74,0,0.0,12.415921662573995,0.0,0.0,Within appetite
17,D8,D3,116,8988.47,0,0.0,13.660717527255366,0.0,0.0,Within appetite
17,D8,D4,141,10965.45,0,0.0,14.974393167382324,0.0,0.0,Within appetite
17,D8,D5,160,12295.39,0,0.0,16.147481769856252,0.0,0.0,Within appetite
17,D8,D6,151,11629.92,0,0.0,17.280453634573075,0.0,0.0,Within appetite
17,D8,D7,109,8686.72,0,0.0,18.513369110305796,0.0,0.0,Within appetite
17,D8,D8,110,8621.71,0,0.0,20.322171693023233,0.0,0.0,Within appetite
17,D8,D9,114,8983.5,0,0.0,22.80273051851727,0.0,0.0,Within appetite
17,D9,D1,20,2659.64,0,0.0,10.962833587353959,0.0,0.0,Within appetite
17,D9,D10,103,15190.78,2,211.78,34.426400916873725,0.019417475728155338,139.41351267018547,Breach
17,D9,D2,61,8722.38,0,0.0,12.399519461209028,0.0,0.0,Within appetite
17,D9,D3,83,11354.11,0,0.0,13.69227438816407,0.0,0.0,Within appetite
17,D9,D4,103,14407.6,0,0.0,14.956166436493392,0.0,0.0,Within appetite
17,D9,D5,139,20164.2,0,0.0,16.155564643065933,0.0,0.0,Within appetite
17,D9,D6,131,18149.01,0,0.0,17.2793957161007,0.0,0.0,Within appetite
17,D9,D7,124,17988.65,0,0.0,18.565258852828034,0.0,0.0,Within appetite
17,D9,D8,93,13113.16,0,0.0,20.26018374100208,0.0,0.0,Within appetite
17,D9,D9,114,16325.6,0,0.0,22.778548234258583,0.0,0.0,Within appetite
18,D1,D1,38,32.84,0,0.0,11.064545017177032,0.0,0.0,Within appetite
18,D1,D10,123,85.85,0,0.0,35.41517801524664,0.0,0.0,Within appetite
18,D1,D2,116,102.83,0,0.0,12.383840585926176,0.0,0.0,Within appetite
18,D1,D3,95,84.03,0,0.0,13.706517715621128,0.0,0.0,Within appetite
18,D1,D4,86,74.13,0,0.0,14.890684144384634,0.0,0.0,Within appetite
18,D1,D5,63,54.52,0,0.0,16.167889532306894,0.0,0.0,Within appetite
18,D1,D6,64,32.77,0,0.0,17.374238752860183,0.0,0.0,Within appetite
18,D1,D7,87,47.160000000000004,0,0.0,18.585920218188065,0.0,0.0,Within appetite
18,D1,D8,82,64.15,0,0.0,20.375156810642686,0.0,0.0,Within appetite
18,D1,D9,120,83.96,0,0.0,22.7659509969201,0.0,0.0,Within appetite
18,D10,D10,329,342980.13,1,2125.87,39.79121673777655,0.00303951367781155,61.9823078380663,Watchlist
18,D10,D2,14,3333.48,0,0.0,12.490407496434827,0.0,0.0,Within appetite
18,D10,D3,36,10287.6,0,0.0,13.699786471496036,0.0,0.0,Within appetite
18,D10,D4,61,18645.3,0,0.0,14.991915901156133,0.0,0.0,Within appetite
18,D10,D5,111,33161.93,0,0.0,16.06806842632082,0.0,0.0,Within appetite
18,D10,D6,128,43269.33,0,0.0,17.25659750160575,0.0,0.0,Within appetite
18,D10,D7,143,50888.9,0,0.0,18.609161609094805,0.0,0.0,Within appetite
18,D10,D8,135,56763.75,0,0.0,20.349794637029618,0.0,0.0,Within appetite
18,D10,D9,219,106991.03,0,0.0,22.92644356489878,0.0,0.0,Within appetite
18,D2,D1,57,115.66,0,0.0,10.959687856054579,0.0,0.0,Within appetite
18,D2,D10,58,117.83,0,0.0,33.892509608317006,0.0,0.0,Within appetite
18,D2,D2,180,352.54,0,0.0,12.484891825679574,0.0,0.0,Within appetite
18,D2,D3,125,255.49,0,0.0,13.557761144981031,0.0,0.0,Within appetite
18,D2,D4,68,142.56,0,0.0,14.833040941079545,0.0,0.0,Within appetite
18,D2,D5,46,90.19,0,0.0,16.103099656757532,0.0,0.0,Within appetite
18,D2,D6,42,88.4,0,0.0,17.34216216469402,0.0,0.0,Within appetite
18,D2,D7,58,110.79,0,0.0,18.649665303023504,0.0,0.0,Within appetite
18,D2,D8,44,89.34,0,0.0,20.11956992832221,0.0,0.0,Within appetite
18,D2,D9,30,61.95,0,0.0,23.019199806835697,0.0,0.0,Within appetite
18,D3,D1,48,266.32,0,0.0,11.057404194400647,0.0,0.0,Within appetite
18,D3,D10,65,388.97,0,0.0,31.39290764872683,0.0,0.0,Within appetite
18,D3,D2,104,621.51,0,0.0,12.406715828296601,0.0,0.0,Within appetite
18,D3,D3,94,526.74,0,0.0,13.673324462922125,0.0,0.0,Within appetite
18,D3,D4,95,553.62,0,0.0,14.941260229331467,0.0,0.0,Within appetite
18,D3,D5,90,535.84,0,0.0,16.132190741157313,0.0,0.0,Within appetite
18,D3,D6,64,387.38,0,0.0,17.256859489438856,0.0,0.0,Within appetite
18,D3,D7,91,557.69,0,0.0,18.529687940958848,0.0,0.0,Within appetite
18,D3,D8,98,589.12,0,0.0,20.229114209103795,0.0,0.0,Within appetite
18,D3,D9,92,562.71,0,0.0,22.707617854385656,0.0,0.0,Within appetite
18,D4,D1,37,369.61,0,0.0,11.127972430336698,0.0,0.0,Within appetite
18,D4,D10,54,574.08,1,11.0,35.32658409451782,0.018518518518518517,191.61092530657749,Breach
18,D4,D2,159,1683.55,0,0.0,12.460837539269669,0.0,0.0,Within appetite
18,D4,D3,125,1330.74,0,0.0,13.663428313348788,0.0,0.0,Within appetite
18,D4,D4,86,901.51,0,0.0,14.852017858402014,0.0,0.0,Within appetite
18,D4,D5,87,940.51,0,0.0,16.128896534401584,0.0,0.0,Within appetite
18,D4,D6,70,768.71,0,0.0,17.312125113919198,0.0,0.0,Within appetite
18,D4,D7,85,920.01,0,0.0,18.607997234047275,0.0,0.0,Within appetite
18,D4,D8,75,798.12,0,0.0,20.229758974705202,0.0,0.0,Within appetite
18,D4,D9,80,835.8,0,0.0,22.896585855765426,0.0,0.0,Within appetite
18,D5,D1,25,418.42,0,0.0,11.086846237665211,0.0,0.0,Within appetite
18,D5,D10,67,1174.52,0,0.0,31.41879282643049,0.0,0.0,Within appetite
18,D5,D2,68,1159.97,0,0.0,12.450747404836822,0.0,0.0,Within appetite
18,D5,D3,90,1562.8799999999999,0,0.0,13.601652568046887,0.0,0.0,Within appetite
18,D5,D4,126,2251.64,0,0.0,14.948758371678274,0.0,0.0,Within appetite
18,D5,D5,145,2544.57,0,0.0,16.10512291253528,0.0,0.0,Within appetite
18,D5,D6,139,2404.36,0,0.0,17.28382104427931,0.0,0.0,Within appetite
18,D5,D7,134,2300.7,0,0.0,18.51524732646349,0.0,0.0,Within appetite
18,D5,D8,111,1948.17,0,0.0,20.23926880373133,0.0,0.0,Within appetite
18,D5,D9,110,1959.42,0,0.0,22.917029266103686,0.0,0.0,Within appetite
18,D6,D1,19,562.05,0,0.0,11.012306668151103,0.0,0.0,Within appetite
18,D6,D10,66,1945.02,0,0.0,33.51482614069307,0.0,0.0,Within appetite
18,D6,D2,67,1980.27,0,0.0,12.383983902108257,0.0,0.0,Within appetite
18,D6,D3,113,3347.9,0,0.0,13.725612434602633,0.0,0.0,Within appetite
18,D6,D4,126,3633.17,0,0.0,14.910451479727195,0.0,0.0,Within appetite
18,D6,D5,143,4169.81,0,0.0,16.13826123550506,0.0,0.0,Within appetite
18,D6,D6,140,4051.29,0,0.0,17.28817298785164,0.0,0.0,Within appetite
18,D6,D7,131,3774.13,0,0.0,18.6383667284296,0.0,0.0,Within appetite
18,D6,D8,125,3625.85,0,0.0,20.21413165795993,0.0,0.0,Within appetite
18,D6,D9,108,3149.74,0,0.0,23.054291269804846,0.0,0.0,Within appetite
18,D7,D1,25,1233.1299999999999,0,0.0,10.938918501821483,0.0,0.0,Within appetite
18,D7,D10,79,3736.7799999999997,1,45.51,35.552865866473454,0.012658227848101266,121.78934804831967,Breach
18,D7,D2,78,3612.87,0,0.0,12.509651285209943,0.0,0.0,Within appetite
18,D7,D3,114,5412.64,0,0.0,13.63523242929127,0.0,0.0,Within appetite
18,D7,D4,131,6094.03,0,0.0,14.921929792858641,0.0,0.0,Within appetite
18,D7,D5,151,7074.47,0,0.0,16.12036401596303,0.0,0.0,Within appetite
18,D7,D6,154,7279.57,0,0.0,17.30253595899648,0.0,0.0,Within appetite
18,D7,D7,140,6540.03,0,0.0,18.528392850120035,0.0,0.0,Within appetite
18,D7,D8,135,6321.01,0,0.0,20.168434635633446,0.0,0.0,Within appetite
18,D7,D9,117,5424.75,0,0.0,22.75136005311325,0.0,0.0,Within appetite
18,D8,D1,30,2337.05,0,0.0,10.77778179955306,0.0,0.0,Within appetite
18,D8,D10,68,5565.91,0,0.0,32.24283134163137,0.0,0.0,Within appetite
18,D8,D2,80,6029.51,0,0.0,12.514127250404654,0.0,0.0,Within appetite
18,D8,D3,115,8822.44,0,0.0,13.660430889687477,0.0,0.0,Within appetite
18,D8,D4,137,10703.77,0,0.0,14.98437347908127,0.0,0.0,Within appetite
18,D8,D5,181,13711.19,0,0.0,16.08946686619462,0.0,0.0,Within appetite
18,D8,D6,135,10675.47,0,0.0,17.29743141464477,0.0,0.0,Within appetite
18,D8,D7,149,11761.66,0,0.0,18.561976890693845,0.0,0.0,Within appetite
18,D8,D8,119,9311.25,0,0.0,20.23814469708929,0.0,0.0,Within appetite
18,D8,D9,124,9620.64,0,0.0,22.876632130344515,0.0,0.0,Within appetite
18,D9,D1,14,1755.43,0,0.0,10.956722934701814,0.0,0.0,Within appetite
18,D9,D10,123,17646.03,1,144.62,44.28454991890848,0.008130081300813009,81.95611137462647,Watchlist
18,D9,D2,44,5964.8099999999995,0,0.0,12.547178055587112,0.0,0.0,Within appetite
18,D9,D3,88,12600.23,0,0.0,13.704643245164254,0.0,0.0,Within appetite
18,D9,D4,166,23673.49,0,0.0,14.957956679227152,0.0,0.0,Within appetite
18,D9,D5,156,22305.08,0,0.0,16.126548391008445,0.0,0.0,Within appetite
18,D9,D6,192,27928.49,0,0.0,17.34444849752958,0.0,0.0,Within appetite
18,D9,D7,147,20885.09,0,0.0,18.54570551501699,0.0,0.0,Within appetite
18,D9,D8,146,21350.52,0,0.0,20.223683214569242,0.0,0.0,Within appetite
18,D9,D9,152,21717.5,0,0.0,22.951577665452493,0.0,0.0,Within appetite
19,D1,D1,26,20.8,0,0.0,11.24026069913411,0.0,0.0,Within appetite
19,D1,D10,88,68.0,2,1.0,36.206425488125916,0.022727272727272728,147.05882352941177,Breach
19,D1,D2,124,109.19,0,0.0,12.477893012929396,0.0,0.0,Within appetite
19,D1,D3,92,79.05,0,0.0,13.64293138058707,0.0,0.0,Within appetite
19,D1,D4,83,71.04,0,0.0,14.972037634337761,0.0,0.0,Within appetite
19,D1,D5,58,51.21,0,0.0,16.085445826325223,0.0,0.0,Within appetite
19,D1,D6,69,57.25,0,0.0,17.222361378484248,0.0,0.0,Within appetite
19,D1,D7,65,42.27,0,0.0,18.589005776577796,0.0,0.0,Within appetite
19,D1,D8,114,84.92,0,0.0,20.30654361109929,0.0,0.0,Within appetite
19,D1,D9,109,77.28,0,0.0,22.67300723684934,0.0,0.0,Within appetite
19,D10,D1,3,688.99,0,0.0,11.248540527237978,0.0,0.0,Within appetite
19,D10,D10,305,314104.74,0,0.0,38.98457720388905,0.0,0.0,Within appetite
19,D10,D2,17,4623.75,0,0.0,12.591239078640374,0.0,0.0,Within appetite
19,D10,D3,40,10600.02,0,0.0,13.740981024463244,0.0,0.0,Within appetite
19,D10,D4,69,20516.25,0,0.0,14.961430041238245,0.0,0.0,Within appetite
19,D10,D5,94,28647.91,0,0.0,16.15222963646006,0.0,0.0,Within appetite
19,D10,D6,118,41301.87,0,0.0,17.31967709050293,0.0,0.0,Within appetite
19,D10,D7,144,58063.94,0,0.0,18.664330964169867,0.0,0.0,Within appetite
19,D10,D8,192,83131.1,0,0.0,20.381479679484396,0.0,0.0,Within appetite
19,D10,D9,285,137803.2,0,0.0,23.081969062589767,0.0,0.0,Within appetite
19,D2,D1,72,144.68,0,0.0,11.076050249224012,0.0,0.0,Within appetite
19,D2,D10,48,100.75,1,3.22,36.643398880350695,0.020833333333333332,319.60297766749386,Breach
19,D2,D2,148,295.47,0,0.0,12.446707021271733,0.0,0.0,Within appetite
19,D2,D3,126,248.45,0,0.0,13.613670732486497,0.0,0.0,Within appetite
19,D2,D4,61,127.7,0,0.0,14.884620072875915,0.0,0.0,Within appetite
19,D2,D5,46,93.79,0,0.0,16.103146523403005,0.0,0.0,Within appetite
19,D2,D6,47,92.75,0,0.0,17.31517221429905,0.0,0.0,Within appetite
19,D2,D7,57,124.1,0,0.0,18.70914589399974,0.0,0.0,Within appetite
19,D2,D8,57,122.44,0,0.0,20.314965686501438,0.0,0.0,Within appetite
19,D2,D9,31,62.21,0,0.0,22.567233098448625,0.0,0.0,Within appetite
19,D3,D1,46,258.6,0,0.0,10.986657273870964,0.0,0.0,Within appetite
